# Flug: Start, steigen, Platzrunden, 1 Looping, Landung

$VNYMR,+098.448,+010.360,+009.532,-00.7785,-01.0692,+03.2456,+01.348,-01.082,-09.035,+00.024239,+00.020993,+00.025589*6F
$VNYMR,+098.481,+010.354,+009.560,-00.7908,-01.1173,+03.2519,+01.765,-01.560,-09.486,-00.011206,+00.005276,+00.021410*62
$VNYMR,+098.528,+010.383,+009.512,-00.8011,-01.0869,+03.2399,+01.695,-01.335,-10.103,-00.043886,+00.033134,+00.025876*69
$VNYMR,+098.576,+010.404,+009.456,-00.8131,-01.1109,+03.2279,+01.997,-01.708,-09.549,-00.087312,+00.006751,-00.008259*6F
$VNYMR,+098.556,+010.407,+009.313,-00.8192,-01.1228,+03.2219,+01.617,-01.661,-09.309,-00.089028,+00.005886,-00.003460*69
$VNYMR,+098.561,+010.400,+009.218,-00.7867,-01.1417,+03.2338,+01.937,-02.078,-09.660,-00.146319,-00.006359,-00.005536*65
$VNYMR,+098.557,+010.384,+009.026,-00.8040,-01.1535,+03.2158,+02.218,-01.958,-09.631,-00.169567,-00.014263,+00.002758*68
$VNYMR,+098.565,+010.342,+008.780,-00.8095,-01.1654,+03.2280,+02.061,-01.895,-09.694,-00.189223,-00.041005,+00.008580*66
$VNYMR,+098.547,+010.286,+008.480,-00.7994,-01.1898,+03.2280,+02.187,-01.631,-09.737,-00.186939,-00.056338,-00.001158*6E
$VNYMR,+098.534,+010.193,+008.240,-00.8054,-01.2018,+03.2220,+01.639,-01.757,-09.472,-00.235106,-00.058270,-00.009916*60
$VNYMR,+098.503,+010.130,+007.870,-00.7836,-01.2024,+03.2218,+01.783,-01.279,-09.603,-00.254083,-00.045362,-00.017881*64
$VNYMR,+098.466,+010.080,+007.471,-00.7906,-01.2626,+03.2340,+01.797,-01.192,-09.582,-00.277973,-00.030316,-00.010490*6F
$VNYMR,+098.457,+010.045,+007.013,-00.8005,-01.2747,+03.1918,+01.707,-01.233,-09.618,-00.269423,-00.030732,-00.001018*63
$VNYMR,+098.494,+009.997,+006.618,-00.7880,-01.3052,+03.1856,+01.768,-01.155,-09.726,-00.303620,-00.035424,+00.010375*68
$VNYMR,+098.498,+009.954,+006.126,-00.7835,-01.3355,+03.1856,+01.756,-00.874,-09.667,-00.304558,-00.027639,+00.020163*69
$VNYMR,+098.528,+009.913,+005.696,-00.7791,-01.3478,+03.1643,+01.751,-01.253,-09.831,-00.322645,-00.019436,+00.023643*65
$VNYMR,+098.553,+009.876,+005.246,-00.7913,-01.3718,+03.1494,+01.551,-00.951,-09.765,-00.339497,-00.022787,+00.003385*64
$VNYMR,+098.545,+009.848,+004.718,-00.7870,-01.3962,+03.1372,+01.616,-00.863,-09.863,-00.354384,-00.015400,-00.015967*61
$VNYMR,+098.522,+009.832,+004.239,-00.7671,-01.4451,+03.1249,+01.797,-00.630,-09.620,-00.398402,-00.018417,-00.040801*6D
$VNYMR,+098.431,+009.803,+003.633,-00.7745,-01.5053,+03.1250,+01.642,-00.504,-09.625,-00.426671,-00.044944,-00.055958*6B
$VNYMR,+098.363,+009.743,+002.973,-00.7863,-01.5113,+03.1010,+01.752,-00.552,-09.661,-00.444039,-00.058708,-00.032423*64
$VNYMR,+098.308,+009.663,+002.312,-00.7590,-01.5059,+03.0947,+01.585,-00.548,-09.594,-00.463518,-00.071220,-00.019910*6A
$VNYMR,+098.264,+009.560,+001.590,-00.7838,-01.5900,+03.0888,+01.511,+00.026,-09.832,-00.488174,-00.079880,-00.015626*64
$VNYMR,+098.217,+009.442,+000.801,-00.7430,-01.6515,+03.0582,+01.638,+00.113,-09.680,-00.477446,-00.053808,-00.012271*68
$VNYMR,+098.171,+009.380,-000.068,-00.7328,-01.6519,+03.0339,+00.822,-01.350,-08.281,-00.441633,+00.012623,+00.019485*64
$VNYMR,+098.137,+009.271,-000.580,-00.7233,-01.6944,+03.0339,+01.062,+05.546,-10.932,-00.030526,-00.024085,+00.005542*6A
$VNYMR,+098.196,+009.281,-000.571,-00.7128,-01.7188,+03.0459,+00.686,-00.159,-09.904,-00.067254,+00.017585,+00.042044*6B
$VNYMR,+098.214,+009.314,-000.599,-00.7325,-01.7610,+02.9795,+02.098,+02.860,-09.061,+00.066762,+00.031894,+00.017200*61
$VNYMR,+098.219,+009.365,-000.248,-00.7447,-01.6819,+03.0342,+01.979,-01.816,-09.251,+00.233218,+00.058699,+00.000739*6D
$VNYMR,+098.272,+009.466,+000.080,-00.7440,-01.6818,+03.0584,+01.572,-02.185,-08.983,+00.167790,+00.068837,+00.042044*69
$VNYMR,+098.267,+009.583,+000.215,-00.7485,-01.6455,+03.0524,+02.212,-01.488,-10.111,+00.076756,+00.049323,-00.001780*64
$VNYMR,+098.300,+009.704,+000.235,-00.7485,-01.6455,+03.0525,+02.449,+00.229,-10.053,+00.023272,+00.072226,+00.065742*6A
$VNYMR,+098.360,+009.792,+000.248,-00.7603,-01.6334,+03.0102,+01.992,-00.624,-09.841,-00.021033,+00.047961,+00.051262*6D
$VNYMR,+098.433,+009.881,+000.172,-00.7606,-01.6755,+03.0466,+02.462,+01.583,-09.758,-00.022614,+00.068354,+00.114505*62
$VNYMR,+098.473,+009.900,+000.079,-00.7640,-01.6816,+03.0284,+00.477,+01.369,-08.954,-00.009145,+00.024036,+00.051711*61
$VNYMR,+098.468,+009.877,+000.062,-00.7559,-01.6758,+03.0224,+01.737,+01.892,-10.927,+00.110090,-00.035742,+00.009425*6D
$VNYMR,+098.493,+009.869,+000.264,-00.7768,-01.6632,+03.0408,+01.812,+00.202,-09.266,+00.080126,-00.017952,+00.049641*64
$VNYMR,+098.503,+009.775,+000.351,-00.7606,-01.6515,+03.0194,+01.364,+00.945,-09.608,+00.047246,-00.112951,+00.014766*6D
$VNYMR,+098.501,+009.631,+000.508,-00.7485,-01.6336,+03.0405,+01.558,-00.750,-09.910,+00.066652,-00.105212,+00.029978*63
$VNYMR,+098.532,+009.458,+000.632,-00.7316,-01.6280,+03.0526,+00.958,-00.501,-08.950,+00.068369,-00.114744,+00.034962*69
$VNYMR,+098.522,+009.298,+000.739,-00.7322,-01.6461,+03.0526,+00.862,-01.156,-09.144,+00.031483,-00.083077,-00.007660*69
$VNYMR,+098.507,+009.211,+000.787,-00.7371,-01.6519,+03.0769,+01.292,+00.241,-09.335,+00.076652,-00.038686,+00.019130*67
$VNYMR,+098.521,+009.167,+000.916,-00.7145,-01.6222,+03.0706,+00.884,-01.064,-09.474,+00.076988,+00.006822,+00.022024*67
$VNYMR,+098.469,+009.226,+000.860,-00.7249,-01.6220,+03.0890,+01.512,+01.044,-09.835,-00.0+009.503,+000.086,-00.7324,-01.6884,+03.0954,+01.193,-00.437,-09.860,+00.162810,+00.008347,+00.053189*6D
